,age_head,income_bin,age_group,n,smoothed,add_head
472,72,"[25, 50)",n1864,1.0775243564707495,False,False
473,73,"[25, 50)",n1864,1.0531460589520283,False,False
474,74,"[25, 50)",n1864,1.0558453724852506,False,False
475,75,"[25, 50)",n1864,1.0441649816705298,False,False
476,76,"[25, 50)",n1864,1.048787432801924,False,False
477,77,"[25, 50)",n1864,1.0401142150494307,False,False
478,78,"[25, 50)",n1864,1.0304311226896365,False,False
479,79,"[25, 50)",n1864,1.021697470487695,False,False
480,20,"[50, 70)",n1864,2.0076883628269306,False,True
481,21,"[50, 70)",n1864,2.015191999079109,False,True
482,22,"[50, 70)",n1864,2.0359088257322435,False,True
483,23,"[50, 70)",n1864,2.0497713506885793,False,True
484,24,"[50, 70)",n1864,2.091487616688015,False,True
485,25,"[50, 70)",n1864,2.1052410313901344,False,True
486,26,"[50, 70)",n1864,2.137850892986516,False,True
487,27,"[50, 70)",n1864,2.1893726957010196,False,True
488,28,"[50, 70)",n1864,2.243358999186406,False,True
489,29,"[50, 70)",n1864,2.2353552742832665,False,True
490,30,"[50, 70)",n1864,2.3195662015886738,False,True
491,31,"[50, 70)",n1864,2.3503911437353073,False,True
492,32,"[50, 70)",n1864,2.388965402180029,False,True
493,33,"[50, 70)",n1864,2.441440944162034,False,True
494,34,"[50, 70)",n1864,2.443689046931662,False,True
495,35,"[50, 70)",n1864,2.475609798916459,False,True
496,36,"[50, 70)",n1864,2.4701676634124894,False,True
497,37,"[50, 70)",n1864,2.521095024684344,False,True
498,38,"[50, 70)",n1864,2.5547242696877968,False,True
499,39,"[50, 70)",n1864,2.561997267873323,False,True
500,40,"[50, 70)",n1864,2.5728183102485733,False,True
501,41,"[50, 70)",n1864,2.6033319188760293,False,True
502,42,"[50, 70)",n1864,2.614412843011336,False,True
503,43,"[50, 70)",n1864,2.566247827541911,False,True
504,44,"[50, 70)",n1864,2.555667533790544,False,True
505,45,"[50, 70)",n1864,2.571858837403138,False,True
506,46,"[50, 70)",n1864,2.5859835078359943,False,True
507,47,"[50, 70)",n1864,2.605781132897685,False,True
508,48,"[50, 70)",n1864,2.6447954505553777,False,True
509,49,"[50, 70)",n1864,2.563669297816634,False,True
510,50,"[50, 70)",n1864,2.502280546803939,False,True
511,51,"[50, 70)",n1864,2.5775202674849997,False,True
512,52,"[50, 70)",n1864,2.5351651742283354,False,True
513,53,"[50, 70)",n1864,2.5052596782610594,False,True
514,54,"[50, 70)",n1864,2.5743087060026744,False,True
515,55,"[50, 70)",n1864,2.5245308664761215,False,True
516,56,"[50, 70)",n1864,2.5047921234185493,False,True
517,57,"[50, 70)",n1864,2.5052233432581277,False,True
518,58,"[50, 70)",n1864,2.5124278141699707,False,True
519,59,"[50, 70)",n1864,2.5196097345348223,False,True
520,60,"[50, 70)",n1864,2.4290847117640393,False,True
521,61,"[50, 70)",n1864,2.4554958272697576,False,True
522,62,"[50, 70)",n1864,2.44341219279264,False,True
523,63,"[50, 70)",n1864,2.4408914938721717,False,True
524,64,"[50, 70)",n1864,2.3547154724356982,False,True
525,65,"[50, 70)",n1864,1.2852768346965304,False,False
526,66,"[50, 70)",n1864,1.2165962042629574,False,False
527,67,"[50, 70)",n1864,1.169268007285012,False,False
528,68,"[50, 70)",n1864,1.1315169561889615,False,False
529,69,"[50, 70)",n1864,1.0888807520078754,False,False
530,70,"[50, 70)",n1864,1.0617649763161094,False,False
531,71,"[50, 70)",n1864,1.0661837833780563,False,False
532,72,"[50, 70)",n1864,1.074387849290929,False,False
533,73,"[50, 70)",n1864,1.0663031688372195,False,False
534,74,"[50, 70)",n1864,1.051713812660725,False,False
535,75,"[50, 70)",n1864,1.0548321552242224,False,False
536,76,"[50, 70)",n1864,1.0503604213630013,False,False
537,77,"[50, 70)",n1864,1.0622201763947212,False,False
538,78,"[50, 70)",n1864,1.0258603331502838,False,False
539,79,"[50, 70)",n1864,1.0281689439261181,False,False
540,20,"[70, 90)",n1864,2.022403751940374,False,True
541,21,"[70, 90)",n1864,2.0551490294810364,False,True
542,22,"[70, 90)",n1864,2.0814974211396673,False,True
543,23,"[70, 90)",n1864,2.125837101331725,False,True
544,24,"[70, 90)",n1864,2.1613892264127843,False,True
545,25,"[70, 90)",n1864,2.1761157027064915,False,True
546,26,"[70, 90)",n1864,2.277280200512779,False,True
547,27,"[70, 90)",n1864,2.336226431927675,False,True
548,28,"[70, 90)",n1864,2.406770604233912,False,True
549,29,"[70, 90)",n1864,2.4652118231976816,False,True
550,30,"[70, 90)",n1864,2.570533655934778,False,True
551,31,"[70, 90)",n1864,2.646631234321187,False,True
552,32,"[70, 90)",n1864,2.6870566969460796,False,True
553,33,"[70, 90)",n1864,2.683696710495596,False,True
554,34,"[70, 90)",n1864,2.734830707932618,False,True
555,35,"[70, 90)",n1864,2.7006543851539115,False,True
556,36,"[70, 90)",n1864,2.756012059174087,False,True
557,37,"[70, 90)",n1864,2.7771290078031075,False,True
558,38,"[70, 90)",n1864,2.764632128663424,False,True
559,39,"[70, 90)",n1864,2.810557114944011,False,True
560,40,"[70, 90)",n1864,2.8258489348943407,False,True
561,41,"[70, 90)",n1864,2.828135602421084,False,True
562,42,"[70, 90)",n1864,2.8085934200717557,False,True
563,43,"[70, 90)",n1864,2.869628420412048,False,True
564,44,"[70, 90)",n1864,2.8792189861881923,False,True
565,45,"[70, 90)",n1864,2.828977297501562,False,True
566,46,"[70, 90)",n1864,2.902192851039274,False,True
567,47,"[70, 90)",n1864,2.8896462664174285,False,True
568,48,"[70, 90)",n1864,2.872648727140718,False,True
569,49,"[70, 90)",n1864,2.869155844155844,False,True
570,50,"[70, 90)",n1864,2.8063768984351594,False,True
571,51,"[70, 90)",n1864,2.8229616247915867,False,True
572,52,"[70, 90)",n1864,2.8156418374715324,False,True
573,53,"[70, 90)",n1864,2.8327314144618208,False,True
574,54,"[70, 90)",n1864,2.8369022540278888,False,True
575,55,"[70, 90)",n1864,2.769313388094675,False,True
576,56,"[70, 90)",n1864,2.7572758251354763,False,True
577,57,"[70, 90)",n1864,2.7421014856561,False,True
578,58,"[70, 90)",n1864,2.70831597321993,False,True
579,59,"[70, 90)",n1864,2.7039783993903295,False,True
580,60,"[70, 90)",n1864,2.669428363368066,False,True
581,61,"[70, 90)",n1864,2.660202230941571,False,True
582,62,"[70, 90)",n1864,2.5983303175690198,False,True
583,63,"[70, 90)",n1864,2.536316656501837,False,True
584,64,"[70, 90)",n1864,2.4624136392377625,False,True
585,65,"[70, 90)",n1864,1.4201445548535931,False,False
586,66,"[70, 90)",n1864,1.3971882945097231,False,False
587,67,"[70, 90)",n1864,1.341952895690849,False,False
588,68,"[70, 90)",n1864,1.281165034885577,False,False
589,69,"[70, 90)",n1864,1.2277061654604593,False,False
590,70,"[70, 90)",n1864,1.1738660843041024,False,False
591,71,"[70, 90)",n1864,1.1396984075845393,False,False
592,72,"[70, 90)",n1864,1.1072221290863369,False,False
593,73,"[70, 90)",n1864,1.1098424198514762,False,False
594,74,"[70, 90)",n1864,1.0647482577102676,False,False
595,75,"[70, 90)",n1864,1.0703268725361366,False,False
596,76,"[70, 90)",n1864,1.0560909071381006,False,False
597,77,"[70, 90)",n1864,1.0343151533595636,False,False
598,78,"[70, 90)",n1864,1.0328255816577527,False,False
599,79,"[70, 90)",n1864,1.009686830582353,False,False
600,20,"[90, 99)",n1864,2.1201890861243435,False,True
601,21,"[90, 99)",n1864,2.1869386379570255,False,True
602,22,"[90, 99)",n1864,2.2756084622525643,False,True
603,23,"[90, 99)",n1864,2.284947465934942,False,True
604,24,"[90, 99)",n1864,2.3359023012533955,False,True
605,25,"[90, 99)",n1864,2.441708303592672,False,True
606,26,"[90, 99)",n1864,2.4756479581138526,False,True
607,27,"[90, 99)",n1864,2.6035911465138817,False,True
608,28,"[90, 99)",n1864,2.6542572226886705,False,True
609,29,"[90, 99)",n1864,2.793769701995039,False,True
610,30,"[90, 99)",n1864,2.773193304474927,False,True
611,31,"[90, 99)",n1864,2.8371448109625477,False,True
612,32,"[90, 99)",n1864,2.8318798803181786,False,True
613,33,"[90, 99)",n1864,2.852921511516204,False,True
614,34,"[90, 99)",n1864,2.8649731001097876,False,True
615,35,"[90, 99)",n1864,2.883546628631719,False,True
616,36,"[90, 99)",n1864,2.8568601071123645,False,True
617,37,"[90, 99)",n1864,2.9071271449298175,False,True
618,38,"[90, 99)",n1864,2.8717505807472707,False,True
619,39,"[90, 99)",n1864,2.921103449492099,False,True
620,40,"[90, 99)",n1864,2.893603375527426,False,True
621,41,"[90, 99)",n1864,2.914988072580715,False,True
622,42,"[90, 99)",n1864,2.8854026393751684,False,True
623,43,"[90, 99)",n1864,2.92554553540446,False,True
624,44,"[90, 99)",n1864,2.9284059080742337,False,True
625,45,"[90, 99)",n1864,2.9868442883330566,False,True
626,46,"[90, 99)",n1864,2.964243606860429,False,True
627,47,"[90, 99)",n1864,3.009415517811614,False,True
628,48,"[90, 99)",n1864,2.966602034111477,False,True
629,49,"[90, 99)",n1864,2.9290334496526143,False,True
630,50,"[90, 99)",n1864,2.9984922728986056,False,True
631,51,"[90, 99)",n1864,2.9475190263348634,False,True
632,52,"[90, 99)",n1864,2.9227487230112255,False,True
633,53,"[90, 99)",n1864,2.9692264636740178,False,True
634,54,"[90, 99)",n1864,2.949176867876741,False,True
635,55,"[90, 99)",n1864,2.9401441314625822,False,True
636,56,"[90, 99)",n1864,2.934278062099939,False,True
637,57,"[90, 99)",n1864,2.9259434960911466,False,True
638,58,"[90, 99)",n1864,2.8825808611906147,False,True
639,59,"[90, 99)",n1864,2.8770535064935068,False,True
640,60,"[90, 99)",n1864,2.804390858376822,False,True
641,61,"[90, 99)",n1864,2.842606677159262,False,True
642,62,"[90, 99)",n1864,2.768890809098192,False,True
643,63,"[90, 99)",n1864,2.7234340826099106,False,True
644,64,"[90, 99)",n1864,2.6507093864511884,False,True
645,65,"[90, 99)",n1864,1.587306967984934,False,False
646,66,"[90, 99)",n1864,1.4975703685299415,False,False
647,67,"[90, 99)",n1864,1.3854505347453818,False,False
648,68,"[90, 99)",n1864,1.40054942753003,False,False
649,69,"[90, 99)",n1864,1.261862169405412,False,False
650,70,"[90, 99)",n1864,1.2590600563648633,False,False
651,71,"[90, 99)",n1864,1.2374857971378184,False,False
652,72,"[90, 99)",n1864,1.2494577330999717,False,False
653,73,"[90, 99)",n1864,1.2420762294949756,False,False
654,74,"[90, 99)",n1864,1.1486847621043805,False,False
655,75,"[90, 99)",n1864,1.1293914766368855,False,False
656,76,"[90, 99)",n1864,1.0929533531830427,False,False
657,77,"[90, 99)",n1864,1.2080346130126427,False,False
658,78,"[90, 99)",n1864,1.0815293615464359,False,False
659,79,"[90, 99)",n1864,1.0899369678204136,False,False
660,20,"[99, 100)",n1864,2.305850265921178,False,True
661,21,"[99, 100)",n1864,2.352637630009893,False,True
662,22,"[99, 100)",n1864,2.316612196296015,False,True
663,23,"[99, 100)",n1864,2.3796131298261924,False,True
664,24,"[99, 100)",n1864,2.4208547997056042,False,True
665,25,"[99, 100)",n1864,2.2299794097460532,False,True
666,26,"[99, 100)",n1864,2.569305394963197,False,True
667,27,"[99, 100)",n1864,2.5235521904982083,False,True
668,28,"[99, 100)",n1864,2.5544389127678655,False,True
669,29,"[99, 100)",n1864,2.6679110330332216,False,True
670,30,"[99, 100)",n1864,2.825988384732445,False,True
671,31,"[99, 100)",n1864,2.7142905291540274,False,True
672,32,"[99, 100)",n1864,2.7265053814051274,False,True
673,33,"[99, 100)",n1864,2.84653381025379,False,True
674,34,"[99, 100)",n1864,2.913140694874441,False,True
675,35,"[99, 100)",n1864,2.9291672364282784,False,True
676,36,"[99, 100)",n1864,2.739133744386085,False,True
677,37,"[99, 100)",n1864,2.880049556990539,False,True
678,38,"[99, 100)",n1864,2.994253748382677,False,True
679,39,"[99, 100)",n1864,2.7869516135310834,False,True
680,40,"[99, 100)",n1864,2.8385955863390193,False,True
681,41,"[99, 100)",n1864,2.8668772389353263,False,True
682,42,"[99, 100)",n1864,2.944980376334226,False,True
683,43,"[99, 100)",n1864,2.931503897130132,False,True
684,44,"[99, 100)",n1864,2.84401468610273,False,True
685,45,"[99, 100)",n1864,2.8702009652092486,False,True
686,46,"[99, 100)",n1864,2.843684731230076,False,True
687,47,"[99, 100)",n1864,2.8884722834877223,False,True
688,48,"[99, 100)",n1864,2.9825671852899576,False,True
689,49,"[99, 100)",n1864,2.8649502064610153,False,True
690,50,"[99, 100)",n1864,2.845002273170098,False,True
691,51,"[99, 100)",n1864,2.9475196075267083,False,True
692,52,"[99, 100)",n1864,3.0362092976987864,False,True
693,53,"[99, 100)",n1864,2.802051383529567,False,True
694,54,"[99, 100)",n1864,2.9937018654800616,False,True
695,55,"[99, 100)",n1864,2.870083310570882,False,True
696,56,"[99, 100)",n1864,2.831911093470927,False,True
697,57,"[99, 100)",n1864,2.857117731893489,False,True
698,58,"[99, 100)",n1864,2.6985959108984057,False,True
699,59,"[99, 100)",n1864,2.742379620085407,False,True
700,60,"[99, 100)",n1864,2.8479529989216523,False,True
701,61,"[99, 100)",n1864,2.869325248756219,False,True
702,62,"[99, 100)",n1864,2.699742463263142,False,True
703,63,"[99, 100)",n1864,2.7239505327570717,False,True
704,64,"[99, 100)",n1864,2.7392392392392395,False,True
705,65,"[99, 100)",n1864,1.4802579898292472,False,False
706,66,"[99, 100)",n1864,1.5885142930393539,False,False
707,67,"[99, 100)",n1864,1.4321647758973406,False,False
708,68,"[99, 100)",n1864,1.194252318910514,False,False
709,69,"[99, 100)",n1864,1.3024640896881934,False,False
710,70,"[99, 100)",n1864,1.139875091430822,False,False
711,71,"[99, 100)",n1864,1.2629714148450637,False,False
712,72,"[99, 100)",n1864,1.244304039823856,False,False
713,73,"[99, 100)",n1864,1.324202520949229,False,False
714,74,"[99, 100)",n1864,1.091739655693144,False,False
715,75,"[99, 100)",n1864,1.1203724067150502,False,False
716,76,"[99, 100)",n1864,1.2738247045821645,False,False
717,77,"[99, 100)",n1864,1.259002535925613,False,False
718,78,"[99, 100)",n1864,1.3428816466552316,False,False
719,79,"[99, 100)",n1864,1.2491382612026043,False,False
720,20,"[0, 25)",n65,0.0,False,False
721,21,"[0, 25)",n65,0.0,False,False
722,22,"[0, 25)",n65,0.0,False,False
723,23,"[0, 25)",n65,0.000679003299070377,False,False
724,24,"[0, 25)",n65,0.001482425826028321,False,False
725,25,"[0, 25)",n65,0.0012814885947515066,False,False
726,26,"[0, 25)",n65,0.0004788177679283955,False,False
727,27,"[0, 25)",n65,0.0,False,False
728,28,"[0, 25)",n65,0.0015121336329506313,False,False
729,29,"[0, 25)",n65,0.003676975989166925,False,False
730,30,"[0, 25)",n65,0.0003331618964132525,False,False
731,31,"[0, 25)",n65,0.00035432866982291745,False,False
732,32,"[0, 25)",n65,0.0008798195322554671,False,False
733,33,"[0, 25)",n65,0.0003888283122360534,False,False
734,34,"[0, 25)",n65,0.0,False,False
735,35,"[0, 25)",n65,0.0013212732013465742,False,False
736,36,"[0, 25)",n65,0.002297523002470304,False,False
737,37,"[0, 25)",n65,0.004420111430349899,False,False
738,38,"[0, 25)",n65,0.0046763516788240565,False,False
739,39,"[0, 25)",n65,0.0036089379615459796,False,False
740,40,"[0, 25)",n65,0.0014963954607821585,False,False
741,41,"[0, 25)",n65,0.002813371900749456,False,False
742,42,"[0, 25)",n65,0.0035529853455891973,False,False
743,43,"[0, 25)",n65,0.007358592595262987,False,False
744,44,"[0, 25)",n65,0.0006533503485747795,False,False
745,45,"[0, 25)",n65,0.003385030481282644,False,False
746,46,"[0, 25)",n65,0.0055460908718182505,False,False
747,47,"[0, 25)",n65,0.008731570536979528,False,False
748,48,"[0, 25)",n65,0.006574791887798737,False,False
749,49,"[0, 25)",n65,0.007943123106379546,False,False
750,50,"[0, 25)",n65,0.011107666941467436,False,False
751,51,"[0, 25)",n65,0.009216964967664651,False,False
752,52,"[0, 25)",n65,0.015351445286358829,False,False
753,53,"[0, 25)",n65,0.011137478629551587,False,False
754,54,"[0, 25)",n65,0.00972813521706706,False,False
755,55,"[0, 25)",n65,0.028628038467114484,False,False
756,56,"[0, 25)",n65,0.023501836730860568,False,False
757,57,"[0, 25)",n65,0.02622739749285492,False,False
758,58,"[0, 25)",n65,0.028654407430304948,False,False
759,59,"[0, 25)",n65,0.03826265719889659,False,False
760,60,"[0, 25)",n65,0.061810256386593265,False,False
761,61,"[0, 25)",n65,0.06882723083156082,False,False
762,62,"[0, 25)",n65,0.0981597463229551,False,False
763,63,"[0, 25)",n65,0.12374953557898977,False,False
764,64,"[0, 25)",n65,0.15010210450616698,False,False
765,65,"[0, 25)",n65,1.2079001267590577,False,True
766,66,"[0, 25)",n65,1.2477236881073897,False,True
767,67,"[0, 25)",n65,1.3087024100230975,False,True
768,68,"[0, 25)",n65,1.360660279149091,False,True
769,69,"[0, 25)",n65,1.317415332634221,False,True
770,70,"[0, 25)",n65,1.3749800948317865,False,True
771,71,"[0, 25)",n65,1.356889094065815,False,True
772,72,"[0, 25)",n65,1.3488035471182354,False,True
773,73,"[0, 25)",n65,1.3757645237693423,False,True
774,74,"[0, 25)",n65,1.415764992038516,False,True
775,75,"[0, 25)",n65,1.3577021354861172,False,True
776,76,"[0, 25)",n65,1.3591566451081643,False,True
777,77,"[0, 25)",n65,1.4277101316319865,False,True
778,78,"[0, 25)",n65,1.339410213098187,False,True
779,79,"[0, 25)",n65,1.3064949930759564,False,True
780,20,"[25, 50)",n65,0.0,False,False
781,21,"[25, 50)",n65,0.0018540202966432476,False,False
782,22,"[25, 50)",n65,0.0,False,False
783,23,"[25, 50)",n65,0.0,False,False
784,24,"[25, 50)",n65,0.0005223515931723592,False,False
785,25,"[25, 50)",n65,0.0,False,False
786,26,"[25, 50)",n65,0.0,False,False
787,27,"[25, 50)",n65,0.0,False,False
788,28,"[25, 50)",n65,0.0,False,False
789,29,"[25, 50)",n65,0.0,False,False
790,30,"[25, 50)",n65,0.0005563983913876119,False,False
791,31,"[25, 50)",n65,0.001485202428598655,False,False
792,32,"[25, 50)",n65,0.001273952066407861,False,False
793,33,"[25, 50)",n65,0.0001024417120501909,False,False
794,34,"[25, 50)",n65,0.0,False,False
795,35,"[25, 50)",n65,0.0008443193184755611,False,False
796,36,"[25, 50)",n65,0.0,False,False
797,37,"[25, 50)",n65,0.0,False,False
798,38,"[25, 50)",n65,0.0010755381147660628,False,False
799,39,"[25, 50)",n65,0.0016617432765201065,False,False
800,40,"[25, 50)",n65,0.0002681127588348456,False,False
801,41,"[25, 50)",n65,0.0037155655546310543,False,False
802,42,"[25, 50)",n65,0.0034866785341238432,False,False
803,43,"[25, 50)",n65,0.0013411153633498723,False,False
804,44,"[25, 50)",n65,0.0006821937255632099,False,False
805,45,"[25, 50)",n65,0.003910027144471498,False,False
806,46,"[25, 50)",n65,0.0,False,False
807,47,"[25, 50)",n65,0.0023613443860504594,False,False
808,48,"[25, 50)",n65,0.007168875061519053,False,False
809,49,"[25, 50)",n65,0.00663801822876936,False,False
810,50,"[25, 50)",n65,0.006732163582626912,False,False
811,51,"[25, 50)",n65,0.011000028490453662,False,False
812,52,"[25, 50)",n65,0.0037018619813249352,False,False
813,53,"[25, 50)",n65,0.0076590559243945025,False,False
814,54,"[25, 50)",n65,0.008621950849221443,False,False
815,55,"[25, 50)",n65,0.016253921265408915,False,False
816,56,"[25, 50)",n65,0.01918567469622682,False,False
817,57,"[25, 50)",n65,0.03138855634972347,False,False
818,58,"[25, 50)",n65,0.02792790466846819,False,False
819,59,"[25, 50)",n65,0.03853641005675267,False,False
820,60,"[25, 50)",n65,0.0481862196935252,False,False
821,61,"[25, 50)",n65,0.07728600776801062,False,False
822,62,"[25, 50)",n65,0.10163188991581494,False,False
823,63,"[25, 50)",n65,0.13401986713592537,False,False
824,64,"[25, 50)",n65,0.1525549317930939,False,False
825,65,"[25, 50)",n65,1.2284456144874238,False,True
826,66,"[25, 50)",n65,1.252960573821788,False,True
827,67,"[25, 50)",n65,1.27254415104893,False,True
828,68,"[25, 50)",n65,1.2934573375148697,False,True
829,69,"[25, 50)",n65,1.339592341543388,False,True
830,70,"[25, 50)",n65,1.3740416249209497,False,True
831,71,"[25, 50)",n65,1.3424653086506089,False,True
832,72,"[25, 50)",n65,1.4163042631546432,False,True
833,73,"[25, 50)",n65,1.3842949107955105,False,True
834,74,"[25, 50)",n65,1.377241381471142,False,True
835,75,"[25, 50)",n65,1.3839654123719813,False,True
836,76,"[25, 50)",n65,1.3987560422520233,False,True
837,77,"[25, 50)",n65,1.3369621853701914,False,True
838,78,"[25, 50)",n65,1.3581562085005405,False,True
839,79,"[25, 50)",n65,1.327972047474671,False,True
840,20,"[50, 70)",n65,0.0,False,False
841,21,"[50, 70)",n65,0.0,False,False
842,22,"[50, 70)",n65,0.0,False,False
843,23,"[50, 70)",n65,0.0,False,False
844,24,"[50, 70)",n65,0.0,False,False
845,25,"[50, 70)",n65,0.0,False,False
846,26,"[50, 70)",n65,0.0015580100510298503,False,False
847,27,"[50, 70)",n65,0.000951068986680576,False,False
848,28,"[50, 70)",n65,0.0009543490164172779,False,False
849,29,"[50, 70)",n65,0.0011214881297139804,False,False
850,30,"[50, 70)",n65,0.0,False,False
851,31,"[50, 70)",n65,0.0007995049547146074,False,False
852,32,"[50, 70)",n65,0.0,False,False
853,33,"[50, 70)",n65,0.0,False,False
854,34,"[50, 70)",n65,0.002862373692919762,False,False
855,35,"[50, 70)",n65,0.0028633425442492633,False,False
856,36,"[50, 70)",n65,0.0,False,False
857,37,"[50, 70)",n65,0.0013198138488640994,False,False
858,38,"[50, 70)",n65,0.0014161548532886474,False,False
859,39,"[50, 70)",n65,0.004086293963348263,False,False
860,40,"[50, 70)",n65,0.00011930598007022009,False,False
861,41,"[50, 70)",n65,0.004745213612117055,False,False
862,42,"[50, 70)",n65,0.0004891982462151263,False,False
863,43,"[50, 70)",n65,0.0018765000305853313,False,False
864,44,"[50, 70)",n65,0.004156737188699496,False,False
865,45,"[50, 70)",n65,0.0020728160817042587,False,False
866,46,"[50, 70)",n65,0.0049413685836098035,False,False
867,47,"[50, 70)",n65,0.002096219479438829,False,False
868,48,"[50, 70)",n65,0.004736591572595461,False,False
869,49,"[50, 70)",n65,0.007531527014453965,False,False
870,50,"[50, 70)",n65,0.005567895701235186,False,False
871,51,"[50, 70)",n65,0.009686322607130558,False,False
872,52,"[50, 70)",n65,0.005732581803099304,False,False
873,53,"[50, 70)",n65,0.011304658620116823,False,False
874,54,"[50, 70)",n65,0.005956720486764955,False,False
875,55,"[50, 70)",n65,0.010782438304133411,False,False
876,56,"[50, 70)",n65,0.020814476604246703,False,False
877,57,"[50, 70)",n65,0.03892783913694978,False,False
878,58,"[50, 70)",n65,0.028362566798827787,False,False
879,59,"[50, 70)",n65,0.03018956982016996,False,False
880,60,"[50, 70)",n65,0.05792579242553208,False,False
881,61,"[50, 70)",n65,0.06476196133170978,False,False
882,62,"[50, 70)",n65,0.07914153197696676,False,False
883,63,"[50, 70)",n65,0.1070668360291153,False,False
884,64,"[50, 70)",n65,0.1349795126615348,False,False
885,65,"[50, 70)",n65,1.2387040543893393,False,True
886,66,"[50, 70)",n65,1.2414688244122705,False,True
887,67,"[50, 70)",n65,1.3176010417944533,False,True
888,68,"[50, 70)",n65,1.3554484552951072,False,True
889,69,"[50, 70)",n65,1.3874209155191664,False,True
890,70,"[50, 70)",n65,1.3528439947916202,False,True
891,71,"[50, 70)",n65,1.3666253838984694,False,True
892,72,"[50, 70)",n65,1.2913417806494922,False,True
893,73,"[50, 70)",n65,1.3885083242944187,False,True
894,74,"[50, 70)",n65,1.3619497187679808,False,True
895,75,"[50, 70)",n65,1.4056565590492272,False,True
896,76,"[50, 70)",n65,1.3609356384300886,False,True
897,77,"[50, 70)",n65,1.3534495112450549,False,True
898,78,"[50, 70)",n65,1.3533818414790408,False,True
899,79,"[50, 70)",n65,1.323352577545541,False,True
900,20,"[70, 90)",n65,0.0013431241949511741,False,False
901,21,"[70, 90)",n65,0.0,False,False
902,22,"[70, 90)",n65,0.0013431294657760778,False,False
903,23,"[70, 90)",n65,0.0,False,False
904,24,"[70, 90)",n65,0.0,False,False
905,25,"[70, 90)",n65,0.0,False,False
906,26,"[70, 90)",n65,0.0,False,False
907,27,"[70, 90)",n65,0.0,False,False
908,28,"[70, 90)",n65,0.0,False,False
909,29,"[70, 90)",n65,0.0,False,False
910,30,"[70, 90)",n65,0.0,False,False
911,31,"[70, 90)",n65,0.003163399804413453,False,False
912,32,"[70, 90)",n65,0.0008792381900464343,False,False
913,33,"[70, 90)",n65,0.004435928077435912,False,False
914,34,"[70, 90)",n65,0.0018952249147148788,False,False
915,35,"[70, 90)",n65,0.0006169465189979101,False,False
916,36,"[70, 90)",n65,0.0,False,False
917,37,"[70, 90)",n65,0.0,False,False
918,38,"[70, 90)",n65,0.0,False,False
919,39,"[70, 90)",n65,0.0006585798875256638,False,False
920,40,"[70, 90)",n65,0.0010631194041991325,False,False
921,41,"[70, 90)",n65,0.0,False,False
922,42,"[70, 90)",n65,0.00017259550590680578,False,False
923,43,"[70, 90)",n65,0.0015728523162101301,False,False
924,44,"[70, 90)",n65,0.002481141325009504,False,False
925,45,"[70, 90)",n65,0.0009992296847521184,False,False
926,46,"[70, 90)",n65,0.0010967954337798198,False,False
927,47,"[70, 90)",n65,0.0009977052778609198,False,False
928,48,"[70, 90)",n65,0.0019530789127376685,False,False
929,49,"[70, 90)",n65,0.004746612083568605,False,False
930,50,"[70, 90)",n65,0.006673536645189753,False,False
931,51,"[70, 90)",n65,0.0018286036395494538,False,False
932,52,"[70, 90)",n65,0.00807272861930419,False,False
933,53,"[70, 90)",n65,0.011076090037893211,False,False
934,54,"[70, 90)",n65,0.009525570592393022,False,False
935,55,"[70, 90)",n65,0.02089380593625835,False,False
936,56,"[70, 90)",n65,0.025598433788859853,False,False
937,57,"[70, 90)",n65,0.042172551071638184,False,False
938,58,"[70, 90)",n65,0.04076274352048733,False,False
939,59,"[70, 90)",n65,0.053685079738380964,False,False
940,60,"[70, 90)",n65,0.07260213698451157,False,False
941,61,"[70, 90)",n65,0.0530115340390474,False,False
942,62,"[70, 90)",n65,0.08856305692062683,False,False
943,63,"[70, 90)",n65,0.1303905247873525,False,False
944,64,"[70, 90)",n65,0.17996874411837477,False,False
945,65,"[70, 90)",n65,1.2177635268844513,False,True
946,66,"[70, 90)",n65,1.2533712980141551,False,True
947,67,"[70, 90)",n65,1.3004022252366796,False,True
948,68,"[70, 90)",n65,1.3527433671412765,False,True
949,69,"[70, 90)",n65,1.397751413243078,False,True
950,70,"[70, 90)",n65,1.382857888896142,False,True
951,71,"[70, 90)",n65,1.404491043249516,False,True
952,72,"[70, 90)",n65,1.3928683989941324,False,True
953,73,"[70, 90)",n65,1.4091034232928816,False,True
954,74,"[70, 90)",n65,1.435814906647686,False,True
955,75,"[70, 90)",n65,1.4080896846254927,False,True
956,76,"[70, 90)",n65,1.4033037613043198,False,True
957,77,"[70, 90)",n65,1.420829076364585,False,True
958,78,"[70, 90)",n65,1.3423058696093697,False,True
959,79,"[70, 90)",n65,1.3972147255729346,False,True
960,20,"[90, 99)",n65,0.0,False,False
961,21,"[90, 99)",n65,0.0,False,False
962,22,"[90, 99)",n65,0.0,False,False
963,23,"[90, 99)",n65,0.0021371279814254556,False,False
964,24,"[90, 99)",n65,0.002227868234165909,False,False
965,25,"[90, 99)",n65,0.0,False,False
966,26,"[90, 99)",n65,0.0,False,False
967,27,"[90, 99)",n65,0.0,False,False
968,28,"[90, 99)",n65,0.0,False,False
969,29,"[90, 99)",n65,0.002998634709822226,False,False
970,30,"[90, 99)",n65,0.0,False,False
971,31,"[90, 99)",n65,0.0017757090557383739,False,False
